Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,EV Yield Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Pokedex Entry
288,188,"""Skiploom""","""Cottonweed Pokémon""",NULL,NULL,NULL,0.6,1.0,"""Grass""","""Flying""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Leaf Guard""","""Prevents status conditions in harsh sunlight.""","""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""",NULL,NULL,50,50,50,"""Gold""",55,45,50,45,65,80,340,0,0,0,0,0,2,2,120,"""Medium Slow""",1059860,"""Fairy""","""Grass""",20,287,"""Level 18""",The bloom on top of its head opens and closes as the temperature fluc­ tuates up and down.
289,189,"""Jumpluff""","""Cottonweed Pokémon""",NULL,NULL,NULL,0.8,3.0,"""Grass""","""Flying""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Leaf Guard""","""Prevents status conditions in harsh sunlight.""","""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""",NULL,NULL,50,50,50,"""Gold""",75,55,70,55,95,110,460,0,0,0,0,0,3,3,45,"""Medium Slow""",1059860,"""Fairy""","""Grass""",20,288,"""Level 27""","Once it catches the wind, it deft­ ly controls its cotton-puff spores to float, even around the world."
290,190,"""Aipom""","""Long Tail Pokémon""",NULL,NULL,NULL,0.8,11.5,"""Normal""",NULL,"""Run Away""","""Enables a sure getaway from wild Pokémon.""","""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Skill Link""","""Maximizes the number of times multistrike moves hit.""",NULL,NULL,50,50,50,"""Gold""",55,70,55,40,55,85,360,0,0,0,0,0,1,1,45,"""Fast""",800000,"""Field""",NULL,20,NULL,NULL,Its tail is so powerful that it can use it to grab a tree branch and hold itself up in the air.
291,191,"""Sunkern""","""Seed Pokémon""",NULL,NULL,NULL,0.3,1.8,"""Grass""",NULL,"""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Solar Power""","""Boosts the Sp. Atk stat in harsh sunlight, but HP decreases every turn.""","""Early Bird""","""The Pokémon awakens from sleep twice as fast as other Pokémon.""",NULL,NULL,50,50,50,"""Gold""",30,30,30,30,30,30,180,0,0,0,1,0,0,1,235,"""Medium Slow""",1059860,"""Grass""",NULL,20,NULL,NULL,"It may drop out of the sky suddenly. If attacked by a SPEAROW, it will violently shake its leaves."
292,192,"""Sunflora""","""Sun Pokémon""",NULL,NULL,NULL,0.8,8.5,"""Grass""",NULL,"""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""","""Solar Power""","""Boosts the Sp. Atk stat in harsh sunlight, but HP decreases every turn.""","""Early Bird""","""The Pokémon awakens from sleep twice as fast as other Pokémon.""",NULL,NULL,50,50,50,"""Gold""",75,75,55,105,85,30,425,0,0,0,2,0,0,2,120,"""Medium Slow""",1059860,"""Grass""",NULL,20,291,"""Sun Stone""","It converts sun­ light into energy. In the darkness after sunset, it closes its petals and becomes still."
293,193,"""Yanma""","""Clear Wing Pokémon""",NULL,NULL,NULL,1.2,38.0,"""Bug""","""Flying""","""Speed Boost""","""Its Speed stat is boosted every turn.""","""Compound Eyes""","""The Pokémon's compound eyes boost its accuracy.""","""Frisk""","""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""",NULL,NULL,50,50,50,"""Gold""",65,65,45,75,45,95,390,0,0,0,0,0,1,1,75,"""Medium Fast""",1000000,"""Bug""",NULL,20,NULL,NULL,"If it flaps its wings really fast, it can generate shock waves that will shatter win­ dows in the area."
294,194,"""Wooper""","""Water Fish Pokémon""",NULL,NULL,NULL,0.4,8.5,"""Water""","""Ground""","""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""","""Water Absorb""","""Restores HP if hit by a Water-type move instead of taking damage.""","""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""",NULL,NULL,50,50,50,"""Gold""",55,45,45,25,25,15,210,1,0,0,0,0,0,1,255,"""Medium Fast""",1000000,"""Water 1""","""Field""",20,NULL,NULL,This POKéMON lives in cold water. It will leave the water to search for food when it gets cold outside.
1654,194,"""Wooper""","""Poison Fish Pokémon""","""Paldea""",294,NULL,0.4,11.0,"""Poison""","""Ground""","""Poison Point""","""Contact with the Pokémon may poison the attacker.""","""Water Absorb""","""Restores HP if hit by a Water-type move instead of taking damage.""",NULL,NULL,NULL,NULL,50,50,70,"""Scarlet""",55,45,45,25,25,15,210,1,0,0,0,0,0,1,255,"""Medium Fast""",1000000,"""Water 1""","""Field""",20,NULL,NULL,This POKéMON lives in cold water. It will leave the water to search for food when it gets cold outside.
295,195,"""Quagsire""","""Water Fish Pokémon""",NULL,NULL,NULL,1.4,75.0,"""Water""","""Ground""","""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""","""Water Absorb""","""Restores HP if hit by a Water-type move instead of taking damage.""","""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""",NULL,NULL,50,50,50,"""Gold""",95,85,85,65,65,35,430,2,0,0,0,0,0,2,90,"""Medium Fast""",1000000,"""Water 1""","""Field""",20,294,"""Level 20""","This carefree POKéMON has an easy-going nature. While swimming, it always bumps into boat hulls."
296,196,"""Espeon""","""Sun Pokémon""",NULL,NULL,NULL,0.9,26.5,"""Psychic""",NULL,"""Synchronize""","""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""",NULL,NULL,"""Magic Bounce""","""Reflects status moves instead of getting hit by them.""",NULL,NULL,87.5,12.5,50,"""Gold""",65,65,60,130,95,110,525,0,0,0,2,0,0,2,45,"""Medium Fast""",1000000,"""Field""",NULL,35,228,"""During The Day""",It uses the fine hair that covers its body to sense air currents and predict its ene­ my's actions.
297,197,"""Umbreon""","""Moonlight Pokémon""",NULL,NULL,NULL,1.0,27.0,"""Dark""",NULL,"""Synchronize""","""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""",NULL,NULL,"""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""",NULL,NULL,87.5,12.5,35,"""Gold""",95,65,110,60,130,65,525,0,0,0,0,2,0,2,45,"""Medium Fast""",1000000,"""Field""",NULL,35,228,"""During The Night""","When agitated, this POKéMON pro­ tects itself by spraying poisonous sweat from its pores."
298,198,"""Murkrow""","""Darkness Pokémon""",NULL,NULL,NULL,0.5,2.1,"""Dark""","""Flying""","""Insomnia""","""The Pokémon is suffering from insomnia and cannot fall asleep.""","""Super Luck""","""The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.""","""Prankster""","""Gives priority to a status move.""",NULL,NULL,50,50,35,"""Gold""",60,85,42,85,42,91,405,0,0,0,0,0,1,1,30,"""Medium Slow""",1059860,"""Flying""",NULL,20,NULL,NULL,"Feared and loathed by many, it is believed to bring misfortune to all those who see it at night."
299,199,"""Slowking""","""Royal Pokémon""",NULL,NULL,NULL,2.0,79.5,"""Water""","""Psychic""","""Oblivious""","""The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Regenerator""","""Restores a little HP when withdrawn from battle.""",NULL,NULL,50,50,50,"""Gold""",95,75,80,100,110,30,490,0,0,0,0,3,0,3,70,"""Medium Fast""",1000000,"""Monster""","""Water 1""",20,1319,"""King's Rock""","It has incredible intellect and in­ tuition. Whatever the situation, it remains calm and collected."
1388,199,"""Slowking""","""Royal Pokémon""","""Galar""",299,NULL,1.8,79.5,"""Poison""","""Psychic""","""Curious Medicine""","""When the Pokémon is brought into battle, any stat alterations of allies are removed.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Regenerator""","""Restores a little HP when withdrawn from battle.""",NULL,NULL,50,50,50,"""Sword""",95,65,80,110,110,30,490,0,0,0,0,2,0,2,70,"""Medium Fast""",1000000,"""Monster""","""Water 1""",20,1366,"""Galarica Wreath""","It has incredible intellect and in­ tuition. Whatever the situation, it remains calm and collected."
324,200,"""Misdreavus""","""Screech Pokémon""",NULL,NULL,NULL,0.7,1.0,"""Ghost""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,35,"""Gold""",60,60,60,85,85,85,435,0,0,0,0,1,0,1,45,"""Fast""",800000,"""Amorphous""",NULL,25,NULL,NULL,It likes playing mischievous tricks such as screaming and wailing to startle people at night.
325,201,"""Unown""","""Symbol Pokémon""",NULL,NULL,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1834,201,"""Unown""","""Symbol Pokémon""","""A""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1835,201,"""Unown""","""Symbol Pokémon""","""B""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1836,201,"""Unown""","""Symbol Pokémon""","""C""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1837,201,"""Unown""","""Symbol Pokémon""","""D""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1838,201,"""Unown""","""Symbol Pokémon""","""E""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1839,201,"""Unown""","""Symbol Pokémon""","""G""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1840,201,"""Unown""","""Symbol Pokémon""","""H""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1841,201,"""Unown""","""Symbol Pokémon""","""I""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1842,201,"""Unown""","""Symbol Pokémon""","""J""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1843,201,"""Unown""","""Symbol Pokémon""","""K""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1844,201,"""Unown""","""Symbol Pokémon""","""L""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1845,201,"""Unown""","""Symbol Pokémon""","""M""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1846,201,"""Unown""","""Symbol Pokémon""","""N""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1847,201,"""Unown""","""Symbol Pokémon""","""O""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1848,201,"""Unown""","""Symbol Pokémon""","""P""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1849,201,"""Unown""","""Symbol Pokémon""","""Q""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1850,201,"""Unown""","""Symbol Pokémon""","""R""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1851,201,"""Unown""","""Symbol Pokémon""","""S""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1852,201,"""Unown""","""Symbol Pokémon""","""T""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
1853,201,"""Unown""","""Symbol Pokémon""","""U""",325,NULL,0.5,5.0,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,0,0,50,"""Gold""",48,72,48,72,48,48,336,0,1,0,1,0,0,2,225,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,40,NULL,NULL,Their shapes look like hieroglyphs on ancient tab­ lets. It is said that the two are somehow related.
